,Filename,ContaminationFraction,KernelScale,Lambda,NumExpansionDimensions,StandardizeData,BetaTolerance,GradientTolerance,IterationLimit,Parameter_Iteration,F1_Median,F1_Range,ARI_Median
1219,flare,0,1,auto,auto,0,0.0001,1e-05,1000,8,0.0,0.0,1.0
1220,flare,0,1,auto,auto,0,0.0001,1e-06,1000,8,0.0,0.0,1.0
1221,flare,0,1,auto,auto,0,0.0001,0.0001,100,8,0.0,0.0,1.0
1222,flare,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,1.0
1223,flare,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,1.0
1224,flare,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,1.0
1225,glass,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1226,glass,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.1499999999999999,0.33333333333333354,0.3350820424821317
1227,glass,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.18666666666666665,0.20000000000000012,0.5480652900637338
1228,glass,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.2195121951219512,0.11111111111111104,0.7183511744733528
1229,glass,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.20769230769230768,0.06976744186046502,0.8923493667282341
1230,glass,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.22903225806451605,0.14285714285714274,0.8386813299945727
1231,glass,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.2173913043478261,0.0,0.7951828143784967
1232,glass,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.2133333333333333,0.1428571428571427,0.5083456121570463
1233,glass,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1234,glass,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1235,glass,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1236,glass,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1237,glass,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1238,glass,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1239,glass,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1240,glass,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1241,glass,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1242,glass,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1243,glass,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1244,glass,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1245,glass,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1246,glass,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1247,glass,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1248,glass,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1249,glass,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,1.0
1250,glass,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,1.0
1251,glass,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,1.0
1252,glass,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,1.0
1253,glass,0,1,auto,auto,0,0.0001,0.001,1000,8,0.0,0.0,1.0
1254,glass,0,1,auto,auto,0,0.0001,1e-05,1000,8,0.0,0.0,1.0
1255,glass,0,1,auto,auto,0,0.0001,1e-06,1000,8,0.0,0.0,1.0
1256,glass,0,1,auto,auto,0,0.0001,0.0001,100,8,0.0,0.0,1.0
1257,glass,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,1.0
1258,glass,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,1.0
1259,glass,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,1.0
1260,ionosphere,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1261,ionosphere,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.2208333333333333,0.032258064516129115,0.08651317876300285
1262,ionosphere,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.38260869565217387,0.011952191235059854,0.1629134533098256
1263,ionosphere,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.51731843575419,0.029490616621983858,0.22578105170427648
1264,ionosphere,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.6010204081632654,0.034482758620689696,0.2693704293516961
1265,ionosphere,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.6663551401869159,0.017482517482517525,0.3162223677562249
1266,ionosphere,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.7290322580645161,0.013812154696132508,0.3333068757338213
1267,ionosphere,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.6776255707762557,0.01694915254237284,0.30737892388995836
1268,ionosphere,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1269,ionosphere,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1270,ionosphere,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1271,ionosphere,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1272,ionosphere,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1273,ionosphere,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1274,ionosphere,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1275,ionosphere,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1276,ionosphere,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1277,ionosphere,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1278,ionosphere,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1279,ionosphere,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1280,ionosphere,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1281,ionosphere,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1282,ionosphere,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1283,ionosphere,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1284,ionosphere,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,1.0
1285,ionosphere,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,1.0
1286,ionosphere,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,1.0
1287,ionosphere,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,1.0
1288,ionosphere,0,1,auto,auto,0,0.0001,0.001,1000,8,0.0,0.0,1.0
1289,ionosphere,0,1,auto,auto,0,0.0001,1e-05,1000,8,0.0,0.0,1.0
1290,ionosphere,0,1,auto,auto,0,0.0001,1e-06,1000,8,0.0,0.0,1.0
1291,ionosphere,0,1,auto,auto,0,0.0001,0.0001,100,8,0.0,0.0,1.0
1292,ionosphere,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,1.0
1293,ionosphere,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,1.0
1294,ionosphere,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,1.0
1295,kc3,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1296,kc3,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.12727272727272726,0.11111111111111108,0.040371909388049625
1297,kc3,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.15280898876404492,0.07692307692307675,0.060590321490606926
1298,kc3,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.20178571428571423,0.12087912087912096,0.07595197430911828
1299,kc3,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.20888888888888885,0.21739130434782614,0.087858201786951
1300,kc3,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.21656050955414008,0.04411764705882346,0.10777318244983847
1301,kc3,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.18461538461538457,0.2054794520547945,0.08879078339827241
1302,kc3,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.19417475728155337,0.1325301204819277,0.064947242725936
1303,kc3,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1304,kc3,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1305,kc3,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1306,kc3,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1307,kc3,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1308,kc3,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1309,kc3,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1310,kc3,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1311,kc3,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1312,kc3,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1313,kc3,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1314,kc3,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1315,kc3,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1316,kc3,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1317,kc3,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1318,kc3,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1319,kc3,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,1.0
1320,kc3,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,1.0
1321,kc3,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,1.0
1322,kc3,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,1.0
1323,kc3,0,1,auto,auto,0,0.0001,0.001,1000,8,0.0,0.0,1.0
1324,kc3,0,1,auto,auto,0,0.0001,1e-05,1000,8,0.0,0.0,1.0
1325,kc3,0,1,auto,auto,0,0.0001,1e-06,1000,8,0.0,0.0,1.0
1326,kc3,0,1,auto,auto,0,0.0001,0.0001,100,8,0.0,0.0,1.0
1327,kc3,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,1.0
1328,kc3,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,1.0
1329,kc3,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,1.0
1330,letter,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1331,letter,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.053333333333333274,0.17948717948717954,-0.001312463627105079
1332,letter,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.07615384615384613,0.20987654320987684,-0.00034034443243777116
1333,letter,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.07764705882352937,0.22641509433962276,-0.001905114200732051
1334,letter,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.09476190476190471,0.13580246913580268,-0.0005489757623236823
1335,letter,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.1052,0.11961722488038275,-0.0017149891558224822
1336,letter,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.0110091743119266,1.0,-0.0006838756928180688
1337,letter,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.08053097345132738,0.05882352941176484,0.001841905618076502
1338,letter,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1339,letter,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1340,letter,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1341,letter,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1342,letter,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1343,letter,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1344,letter,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1345,letter,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1346,letter,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1347,letter,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1348,letter,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1349,letter,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1350,letter,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1351,letter,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1352,letter,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1353,letter,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1354,letter,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,1.0
1355,letter,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,1.0
1356,letter,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,1.0
1357,letter,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,1.0
1358,letter,0,1,auto,auto,0,0.0001,0.001,1000,8,0.0,0.0,1.0
1359,letter,0,1,auto,auto,0,0.0001,1e-05,1000,8,0.0,0.0,1.0
1360,letter,0,1,auto,auto,0,0.0001,1e-06,1000,8,0.0,0.0,1.0
1361,letter,0,1,auto,auto,0,0.0001,0.0001,100,8,0.0,0.0,1.0
1362,letter,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,1.0
1363,letter,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,1.0
1364,letter,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,1.0
1365,lungcancer_GSE31210,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1366,lungcancer_GSE31210,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.07826086956521736,0.49999999999999994,0.009753763048504773
1367,lungcancer_GSE31210,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.11034482758620683,0.3571428571428571,0.004767362760268445
1368,lungcancer_GSE31210,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.1652173913043478,0.2444444444444444,-0.004178871633322863
1369,lungcancer_GSE31210,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.1875,0.25,-0.005703339926789877
1370,lungcancer_GSE31210,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.18461538461538457,0.05882352941176472,0.0006724538290638839
1371,lungcancer_GSE31210,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.06818181818181815,0.3333333333333338,-0.009783944509190191
1372,lungcancer_GSE31210,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.14827586206896548,0.11111111111111101,-0.002065591656997501
1373,lungcancer_GSE31210,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1374,lungcancer_GSE31210,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1375,lungcancer_GSE31210,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1376,lungcancer_GSE31210,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1377,lungcancer_GSE31210,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1378,lungcancer_GSE31210,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1379,lungcancer_GSE31210,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1380,lungcancer_GSE31210,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1381,lungcancer_GSE31210,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1382,lungcancer_GSE31210,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1383,lungcancer_GSE31210,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1384,lungcancer_GSE31210,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1385,lungcancer_GSE31210,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1386,lungcancer_GSE31210,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1387,lungcancer_GSE31210,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1388,lungcancer_GSE31210,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1389,lungcancer_GSE31210,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,1.0
1390,lungcancer_GSE31210,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,1.0
1391,lungcancer_GSE31210,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,1.0
1392,lungcancer_GSE31210,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,1.0
1393,lungcancer_GSE31210,0,1,auto,auto,0,0.0001,0.001,1000,8,0.0,0.0,1.0
1394,lungcancer_GSE31210,0,1,auto,auto,0,0.0001,1e-05,1000,8,0.0,0.0,1.0
1395,lungcancer_GSE31210,0,1,auto,auto,0,0.0001,1e-06,1000,8,0.0,0.0,1.0
1396,lungcancer_GSE31210,0,1,auto,auto,0,0.0001,0.0001,100,8,0.0,0.0,1.0
1397,lungcancer_GSE31210,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,1.0
1398,lungcancer_GSE31210,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,1.0
1399,lungcancer_GSE31210,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,1.0
1400,lympho,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1401,lympho,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.0769230769230769,1.0,-0.002697344315449756
1402,lympho,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.05714285714285712,1.0,0.005871916460444525
1403,lympho,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.05714285714285712,1.0,0.0020329954699557446
1404,lympho,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.11111111111111109,0.0,0.007774138593878871
1405,lympho,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.08372093023255807,0.23076923076923073,-0.00047020879984989563
1406,lympho,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1407,lympho,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.08666666666666659,0.2,-0.002130801521571611
1408,lympho,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1409,lympho,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1410,lympho,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1411,lympho,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1412,lympho,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1413,lympho,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1414,lympho,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1415,lympho,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1416,lympho,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1417,lympho,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1418,lympho,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1419,lympho,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1420,lympho,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1421,lympho,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1422,lympho,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1423,lympho,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1424,lympho,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,1.0
1425,lympho,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,1.0
1426,lympho,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,1.0
1427,lympho,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,1.0
1428,lympho,0,1,auto,auto,0,0.0001,0.001,1000,8,0.0,0.0,1.0
1429,lympho,0,1,auto,auto,0,0.0001,1e-05,1000,8,0.0,0.0,1.0
1430,lympho,0,1,auto,auto,0,0.0001,1e-06,1000,8,0.0,0.0,1.0
1431,lympho,0,1,auto,auto,0,0.0001,0.0001,100,8,0.0,0.0,1.0
1432,lympho,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,1.0
1433,lympho,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,1.0
1434,lympho,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,1.0
1435,mw1,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1436,mw1,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.05490196078431373,0.27272727272727276,0.008909385395874794
1437,mw1,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.08450704225352108,0.5833333333333337,0.003554767903480404
1438,mw1,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.07912087912087909,0.14285714285714313,0.013396888937632802
1439,mw1,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.10178571428571423,0.47619047619047633,0.015790649270781047
1440,mw1,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.1242424242424242,0.15942028985507262,0.019758209309717674
1441,mw1,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.0325581395348837,1.0,0.010657952099507685
1442,mw1,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.08831168831168827,0.35714285714285726,0.0035764907443333986
1443,mw1,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1444,mw1,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1445,mw1,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1446,mw1,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1447,mw1,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1448,mw1,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1449,mw1,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1450,mw1,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1451,mw1,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1452,mw1,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1453,mw1,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1454,mw1,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1455,mw1,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1456,mw1,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1457,mw1,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1458,mw1,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1459,mw1,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,1.0
1460,mw1,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,1.0
1461,mw1,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,1.0
1462,mw1,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,1.0
1463,mw1,0,1,auto,auto,0,0.0001,0.001,1000,8,0.0,0.0,1.0
1464,mw1,0,1,auto,auto,0,0.0001,1e-05,1000,8,0.0,0.0,1.0
1465,mw1,0,1,auto,auto,0,0.0001,1e-06,1000,8,0.0,0.0,1.0
1466,mw1,0,1,auto,auto,0,0.0001,0.0001,100,8,0.0,0.0,1.0
1467,mw1,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,1.0
1468,mw1,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,1.0
1469,mw1,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,1.0
1470,optdigits,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1471,optdigits,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.03309002433090024,0.23076923076923073,-0.00197763187922178
1472,optdigits,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.03839285714285709,0.21153846153846262,0.001158936573514431
1473,optdigits,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.039914163090128706,0.13907284768211955,0.000443085152952758
1474,optdigits,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.04610226320201167,0.1324200913242013,0.0011178224555472354
1475,optdigits,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.04264099037138922,0.06072874493927164,0.0013515151650996709
1476,optdigits,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.00377358490566036,1.0,-0.0017231211585063996
1477,optdigits,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.040832049306625526,0.08920187793427202,0.0009893034061392908
1478,optdigits,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1479,optdigits,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1480,optdigits,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1481,optdigits,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1482,optdigits,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1483,optdigits,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1484,optdigits,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1485,optdigits,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1486,optdigits,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1487,optdigits,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1488,optdigits,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1489,optdigits,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1490,optdigits,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1491,optdigits,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1492,optdigits,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1493,optdigits,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
